2449,The Memoirs of Sherlock Holmes,Arthur Conan Doyle,Fiction,1
2450,The Return of Sherlock Holmes,Arthur Conan Doyle,Fiction,1
2451,His Last Bow,Arthur Conan Doyle,Fiction,1
2452,The Case-Book of Sherlock Holmes,Arthur Conan Doyle,Fiction,1
2453,The Valley of Fear,Arthur Conan Doyle,Fiction,1
2454,The Lost World,Arthur Conan Doyle,Fiction,1
2455,The Complete Sherlock Holmes,Arthur Conan Doyle,Fiction,1
2456,The Complete Works of Arthur Conan Doyle,Arthur Conan Doyle,Various,1
2457,Arthur Conan Doyle: A Life in Letters,Jon Lellenberg Daniel Stashower & Charles Foley,Biography,1
2458,The Last Interview and Other Conversations,Arthur Conan Doyle,Interviews,1
2459,Dracula,Bram Stoker,Fiction,1
2460,The Jewel of Seven Stars,Bram Stoker,Fiction,1
2461,The Lair of the White Worm,Bram Stoker,Fiction,1
2462,The Complete Works of Bram Stoker,Bram Stoker,Various,1
2463,Something Wicked This Way Comes,Ray Bradbury,Fiction,1
2464,The Martian Chronicles,Ray Bradbury,Fiction,1
2465,Fahrenheit 451,Ray Bradbury,Fiction,1
2466,The Illustrated Man,Ray Bradbury,Fiction,1
2467,Dandelion Wine,Ray Bradbury,Fiction,1
2468,The October Country,Ray Bradbury,Fiction,1
2469,The Complete Works of Ray Bradbury,Ray Bradbury,Various,1
2470,Ray Bradbury: The Life of Fiction,Jonathan R. Eller & William F. Touponce,Biography,1
2471,The Last Interview and Other Conversations,Ray Bradbury,Interviews,1
2472,The Complete Classic Collection,Various,Various,1
2473,Atlas Shrugged,Ayn Rand,Fiction,1
2474,The Fountainhead,Ayn Rand,Fiction,1
2475,Anthem,Ayn Rand,Fiction,1
2476,We the Living,Ayn Rand,Fiction,1
2477,The Virtue of Selfishness,Ayn Rand,Non-Fiction,1
2478,Capitalism: The Unknown Ideal,Ayn Rand,Non-Fiction,1
2479,The Romantic Manifesto,Ayn Rand,Non-Fiction,1
2480,Introduction to Objectivist Epistemology,Ayn Rand,Non-Fiction,1
2481,Philosophy: Who Needs It,Ayn Rand,Non-Fiction,1
2482,The Complete Works of Ayn Rand,Ayn Rand,Various,1
2483,Ayn Rand and the World She Made,Anne C. Heller,Biography,1
2484,The Last Interview and Other Conversations,Ayn Rand,Interviews,1
2485,The Federalist Papers,Alexander Hamilton James Madison & John Jay,Non-Fiction,1
2486,The Anti-Federalist Papers,Various,Non-Fiction,1
2487,Democracy in America,Alexis de Tocqueville,Non-Fiction,1
2488,The Communist Manifesto,Karl Marx & Friedrich Engels,Non-Fiction,1
2489,Das Kapital,Karl Marx,Non-Fiction,1
2490,The Wealth of Nations,Adam Smith,Non-Fiction,1
2491,The Theory of Moral Sentiments,Adam Smith,Non-Fiction,1
2492,The Complete Works of Adam Smith,Adam Smith,Various,1
2493,On the Origin of Species,Charles Darwin,Non-Fiction,1
2494,The Descent of Man,Charles Darwin,Non-Fiction,1
2495,The Expression of the Emotions in Man and Animals,Charles Darwin,Non-Fiction,1
2496,The Voyage of the Beagle,Charles Darwin,Non-Fiction,1
2497,The Complete Works of Charles Darwin,Charles Darwin,Various,1
2498,Charles Darwin: A Biography,Janet Browne,Biography,1
2499,The Last Interview and Other Conversations,Charles Darwin,Interviews,1
2500,The Interpretation of Dreams,Sigmund Freud,Non-Fiction,1
2501,Civilization and Its Discontents,Sigmund Freud,Non-Fiction,1
2502,Three Essays on the Theory of Sexuality,Sigmund Freud,Non-Fiction,1
2503,Totem and Taboo,Sigmund Freud,Non-Fiction,1
2504,The Ego and the Id,Sigmund Freud,Non-Fiction,1
2505,The Future of an Illusion,Sigmund Freud,Non-Fiction,1
2506,Moses and Monotheism,Sigmund Freud,Non-Fiction,1
2507,Beyond the Pleasure Principle,Sigmund Freud,Non-Fiction,1
2508,The Psychopathology of Everyday Life,Sigmund Freud,Non-Fiction,1
2509,Jokes and Their Relation to the Unconscious,Sigmund Freud,Non-Fiction,1
2510,Leonardo da Vinci and a Memory of His Childhood,Sigmund Freud,Non-Fiction,1
2511,Group Psychology and the Analysis of the Ego,Sigmund Freud,Non-Fiction,1
2512,The Uncanny,Sigmund Freud,Non-Fiction,1
2513,The Complete Works of Sigmund Freud,Sigmund Freud,Non-Fiction,1
2514,Freud: A Life for Our Time,Peter Gay,Biography,1
2515,The Last Interview and Other Conversations,Sigmund Freud,Interviews,1
2516,Cosmos,Carl Sagan,Non-Fiction,1
2517,Pale Blue Dot,Carl Sagan,Non-Fiction,1
2518,The Demon-Haunted World,Carl Sagan,Non-Fiction,1
2519,Contact,Carl Sagan,Fiction,1
2520,Billions & Billions,Carl Sagan,Non-Fiction,1
2521,The Dragons of Eden,Carl Sagan,Non-Fiction,1
2522,Broca's Brain,Carl Sagan,Non-Fiction,1
2523,Shadows of Forgotten Ancestors,Carl Sagan & Ann Druyan,Non-Fiction,1
2524,The Varieties of Scientific Experience,Carl Sagan,Non-Fiction,1
2525,Comet,Carl Sagan & Ann Druyan,Non-Fiction,1
2526,The Complete Works of Carl Sagan,Carl Sagan,Non-Fiction,1
2527,Carl Sagan: A Life,Keay Davidson,Biography,1
2528,The Last Interview and Other Conversations,Carl Sagan,Interviews,1
2529,A Brief History of Time,Stephen Hawking,Non-Fiction,1
2530,The Grand Design,Stephen Hawking & Leonard Mlodinow,Non-Fiction,1
2531,A Briefer History of Time,Stephen Hawking & Leonard Mlodinow,Non-Fiction,1
2532,The Universe in a Nutshell,Stephen Hawking,Non-Fiction,1
2533,Black Holes and Baby Universes and Other Essays,Stephen Hawking,Non-Fiction,1
2534,God Created the Integers,Stephen Hawking,Non-Fiction,1
2535,The Theory of Everything,Stephen Hawking,Non-Fiction,1
2536,My Brief History,Stephen Hawking,Autobiography,1
2537,Brief Answers to the Big Questions,Stephen Hawking,Non-Fiction,1
2538,The Complete Works of Stephen Hawking,Stephen Hawking,Non-Fiction,1
2539,Stephen Hawking: A Biography,Kristine Larsen,Biography,1
2540,The Last Interview and Other Conversations,Stephen Hawking,Interviews,1
2541,Sapiens: A Brief History of Humankind,Yuval Noah Harari,Non-Fiction,1
2542,Homo Deus: A Brief History of Tomorrow,Yuval Noah Harari,Non-Fiction,1
2543,21 Lessons for the 21st Century,Yuval Noah Harari,Non-Fiction,1
2544,Sapiens: A Graphic History,Yuval Noah Harari,Non-Fiction,1
2545,The Complete Works of Yuval Noah Harari,Yuval Noah Harari,Non-Fiction,1
2546,Yuval Noah Harari: A Biography,Anonymous,Biography,1
2547,The Last Interview and Other Conversations,Yuval Noah Harari,Interviews,1
2548,Zen and the Art of Motorcycle Maintenance,Robert M. Pirsig,Non-Fiction,1
2549,Lila: An Inquiry into Morals,Robert M. Pirsig,Non-Fiction,1
2550,The Complete Works of Robert M. Pirsig,Robert M. Pirsig,Non-Fiction,1
2551,Robert M. Pirsig: A Biography,Anonymous,Biography,1
2552,The Last Interview and Other Conversations,Robert M. Pirsig,Interviews,1
2553,Thinking Fast and Slow,Daniel Kahneman,Non-Fiction,1
2554,Noise: A Flaw in Human Judgment,Daniel Kahneman et al.,Non-Fiction,1
2555,The Complete Works of Daniel Kahneman,Daniel Kahneman,Non-Fiction,1
2556,Daniel Kahneman: A Biography,Anonymous,Biography,1
2557,The Last Interview and Other Conversations,Daniel Kahneman,Interviews,1
2558,The Selfish Gene,Richard Dawkins,Non-Fiction,1
2559,The Extended Phenotype,Richard Dawkins,Non-Fiction,1
2560,The Blind Watchmaker,Richard Dawkins,Non-Fiction,1
2561,Climbing Mount Improbable,Richard Dawkins,Non-Fiction,1
2562,Unweaving the Rainbow,Richard Dawkins,Non-Fiction,1
2563,The Ancestor's Tale,Richard Dawkins,Non-Fiction,1
2564,The God Delusion,Richard Dawkins,Non-Fiction,1
2565,The Greatest Show on Earth,Richard Dawkins,Non-Fiction,1
2566,The Magic of Reality,Richard Dawkins,Non-Fiction,1
2567,An Appetite for Wonder,Richard Dawkins,Autobiography,1
2568,Brief Candle in the Dark,Richard Dawkins,Autobiography,1
2569,Science in the Soul,Richard Dawkins,Non-Fiction,1
2570,Outgrowing God,Richard Dawkins,Non-Fiction,1
2571,The Complete Works of Richard Dawkins,Richard Dawkins,Non-Fiction,1
2572,Richard Dawkins: A Biography,Anonymous,Biography,1
2573,The Last Interview and Other Conversations,Richard Dawkins,Interviews,1
2574,A People's History of the United States,Howard Zinn,Non-Fiction,1
2575,A People's History of American Empire,Howard Zinn,Non-Fiction,1
2576,You Can't Be Neutral on a Moving Train,Howard Zinn,Autobiography,1
2577,The Complete Works of Howard Zinn,Howard Zinn,Non-Fiction,1
2578,Howard Zinn: A Life on the Left,Martin Duberman,Biography,1
2579,The Last Interview and Other Conversations,Howard Zinn,Interviews,1
2580,Guns Germs and Steel,Jared Diamond,Non-Fiction,1
2581,Collapse,Jared Diamond,Non-Fiction,1
2582,The World Until Yesterday,Jared Diamond,Non-Fiction,1
2583,Upheaval,Jared Diamond,Non-Fiction,1
2584,The Third Chimpanzee,Jared Diamond,Non-Fiction,1
2585,The Complete Works of Jared Diamond,Jared Diamond,Non-Fiction,1
2586,Jared Diamond: A Biography,Anonymous,Biography,1
2587,The Last Interview and Other Conversations,Jared Diamond,Interviews,1
2588,The Structure of Scientific Revolutions,Thomas S. Kuhn,Non-Fiction,1
2589,The Essential Tension,Thomas S. Kuhn,Non-Fiction,1
2590,The Copernican Revolution,Thomas S. Kuhn,Non-Fiction,1
2591,The Complete Works of Thomas S. Kuhn,Thomas S. Kuhn,Non-Fiction,1
2592,Thomas S. Kuhn: A Biography,Anonymous,Biography,1
2593,The Last Interview and Other Conversations,Thomas S. Kuhn,Interviews,1
2594,The Emperor's New Mind,Roger Penrose,Non-Fiction,1
2595,The Road to Reality,Roger Penrose,Non-Fiction,1
2596,Shadows of the Mind,Roger Penrose,Non-Fiction,1
2597,Cycles of Time,Roger Penrose,Non-Fiction,1
2598,Fashion Faith and Fantasy in the New Physics of the Universe,Roger Penrose,Non-Fiction,1
2599,The Complete Works of Roger Penrose,Roger Penrose,Non-Fiction,1
2600,Roger Penrose: A Biography,Anonymous,Biography,1
2601,The Last Interview and Other Conversations,Roger Penrose,Interviews,1
2602,The Making of the Atomic Bomb,Richard Rhodes,Non-Fiction,1
2603,Dark Sun: The Making of the Hydrogen Bomb,Richard Rhodes,Non-Fiction,1
2604,The Twilight of the Bombs,Richard Rhodes,Non-Fiction,1
2605,Energy: A Human History,Richard Rhodes,Non-Fiction,1
2606,The Complete Works of Richard Rhodes,Richard Rhodes,Non-Fiction,1
2607,Richard Rhodes: A Biography,Anonymous,Biography,1
2608,The Last Interview and Other Conversations,Richard Rhodes,Interviews,1
2609,Orientalism,Edward Said,Non-Fiction,1
2610,Culture and Imperialism,Edward Said,Non-Fiction,1
2611,The Question of Palestine,Edward Said,Non-Fiction,1
2612,Out of Place,Edward Said,Autobiography,1
2613,The Complete Works of Edward Said,Edward Said,Non-Fiction,1
2614,Edward Said: A Biography,Timothy Brennan,Biography,1
2615,The Last Interview and Other Conversations,Edward Said,Interviews,1
2616,Imagined Communities,Benedict Anderson,Non-Fiction,1
2617,The Complete Works of Benedict Anderson,Benedict Anderson,Non-Fiction,1
2618,Benedict Anderson: A Biography,Anonymous,Biography,1
2619,The Last Interview and Other Conversations,Benedict Anderson,Interviews,1
2620,The Power Broker,Robert Caro,Non-Fiction,1
2621,The Years of Lyndon Johnson,Robert Caro,Non-Fiction,1
2622,The Complete Works of Robert Caro,Robert Caro,Non-Fiction,1
2623,Robert Caro: A Biography,Anonymous,Biography,1
2624,The Last Interview and Other Conversations,Robert Caro,Interviews,1
2625,The Clash of Civilizations,Samuel P. Huntington,Non-Fiction,1
2626,Political Order in Changing Societies,Samuel P. Huntington,Non-Fiction,1
2627,The Complete Works of Samuel P. Huntington,Samuel P. Huntington,Non-Fiction,1
2628,Samuel P. Huntington: A Biography,Anonymous,Biography,1
2629,The Last Interview and Other Conversations,Samuel P. Huntington,Interviews,1
2630,The End of History and the Last Man,Francis Fukuyama,Non-Fiction,1
2631,Political Order and Political Decay,Francis Fukuyama,Non-Fiction,1
2632,The Origins of Political Order,Francis Fukuyama,Non-Fiction,1
2633,Identity,Francis Fukuyama,Non-Fiction,1
2634,The Complete Works of Francis Fukuyama,Francis Fukuyama,Non-Fiction,1
2635,Francis Fukuyama: A Biography,Anonymous,Biography,1
2636,The Last Interview and Other Conversations,Francis Fukuyama,Interviews,1
2637,Capital in the Twenty-First Century,Thomas Piketty,Non-Fiction,1
2638,Capital and Ideology,Thomas Piketty,Non-Fiction,1
2639,The Economics of Inequality,Thomas Piketty,Non-Fiction,1
2640,The Complete Works of Thomas Piketty,Thomas Piketty,Non-Fiction,1
2641,Thomas Piketty: A Biography,Anonymous,Biography,1
2642,The Last Interview and Other Conversations,Thomas Piketty,Interviews,1
2643,The General Theory of Employment Interest and Money,John Maynard Keynes,Non-Fiction,1
2644,The Economic Consequences of the Peace,John Maynard Keynes,Non-Fiction,1
2645,A Treatise on Money,John Maynard Keynes,Non-Fiction,1
2646,The Complete Works of John Maynard Keynes,John Maynard Keynes,Non-Fiction,1
2647,John Maynard Keynes: A Biography,Robert Skidelsky,Biography,1
2648,The Last Interview and Other Conversations,John Maynard Keynes,Interviews,1
2649,Capitalism and Freedom,Milton Friedman,Non-Fiction,1
2650,Free to Choose,Milton Friedman & Rose Friedman,Non-Fiction,1
2651,The Complete Works of Milton Friedman,Milton Friedman,Non-Fiction,1
2652,Milton Friedman: A Biography,Lanny Ebenstein,Biography,1
2653,The Last Interview and Other Conversations,Milton Friedman,Interviews,1
2654,The Road to Serfdom,Friedrich Hayek,Non-Fiction,1
2655,The Constitution of Liberty,Friedrich Hayek,Non-Fiction,1
2656,The Fatal Conceit,Friedrich Hayek,Non-Fiction,1
2657,The Complete Works of Friedrich Hayek,Friedrich Hayek,Non-Fiction,1
2658,Friedrich Hayek: A Biography,Bruce Caldwell,Biography,1
2659,The Last Interview and Other Conversations,Friedrich Hayek,Interviews,1
2660,The Theory of Moral Sentiments,Adam Smith,Non-Fiction,1
2661,The Wealth of Nations,Adam Smith,Non-Fiction,1
2662,The Complete Works of Adam Smith,Adam Smith,Non-Fiction,1
2663,Adam Smith: A Biography,Nicholas Phillipson,Biography,1
2664,The Last Interview and Other Conversations,Adam Smith,Interviews,1
2665,The Affluent Society,John Kenneth Galbraith,Non-Fiction,1
2666,The New Industrial State,John Kenneth Galbraith,Non-Fiction,1
2667,The Great Crash 1929,John Kenneth Galbraith,Non-Fiction,1
2668,The Complete Works of John Kenneth Galbraith,John Kenneth Galbraith,Non-Fiction,1
2669,John Kenneth Galbraith: A Biography,Richard Parker,Biography,1
2670,The Last Interview and Other Conversations,John Kenneth Galbraith,Interviews,1
2671,Misbehaving,Richard Thaler,Non-Fiction,1
2672,Nudge,Richard Thaler & Cass Sunstein,Non-Fiction,1
2673,The Complete Works of Richard Thaler,Richard Thaler,Non-Fiction,1
2674,Richard Thaler: A Biography,Anonymous,Biography,1
2675,The Last Interview and Other Conversations,Richard Thaler,Interviews,1
2676,The Black Swan,Nassim Nicholas Taleb,Non-Fiction,1
2677,Fooled by Randomness,Nassim Nicholas Taleb,Non-Fiction,1
2678,Antifragile,Nassim Nicholas Taleb,Non-Fiction,1
2679,Skin in the Game,Nassim Nicholas Taleb,Non-Fiction,1
2680,The Bed of Procrustes,Nassim Nicholas Taleb,Non-Fiction,1
2681,The Complete Works of Nassim Nicholas Taleb,Nassim Nicholas Taleb,Non-Fiction,1
2682,Nassim Nicholas Taleb: A Biography,Anonymous,Biography,1
2683,The Last Interview and Other Conversations,Nassim Nicholas Taleb,Interviews,1
2684,The Prophet,Kahlil Gibran,Poetry,1
2685,The Madman,Kahlil Gibran,Poetry,1
2686,The Forerunner,Kahlil Gibran,Poetry,1
2687,The Complete Works of Kahlil Gibran,Kahlil Gibran,Various,1
2688,Kahlil Gibran: A Biography,Jean Gibran,Biography,1
2689,The Last Interview and Other Conversations,Kahlil Gibran,Interviews,1
2690,The Four Agreements,Don Miguel Ruiz,Non-Fiction,1
2691,The Fifth Agreement,Don Miguel Ruiz & Don Jose Ruiz,Non-Fiction,1
2692,The Mastery of Love,Don Miguel Ruiz,Non-Fiction,1
2693,The Complete Works of Don Miguel Ruiz,Don Miguel Ruiz,Non-Fiction,1
2694,Don Miguel Ruiz: A Biography,Anonymous,Biography,1
2695,The Last Interview and Other Conversations,Don Miguel Ruiz,Interviews,1
2696,The Subtle Art of Not Giving a F*ck,Mark Manson,Non-Fiction,1
2697,Everything Is F*cked,Mark Manson,Non-Fiction,1
2698,The Complete Works of Mark Manson,Mark Manson,Non-Fiction,1
2699,Mark Manson: A Biography,Anonymous,Biography,1
2700,The Last Interview and Other Conversations,Mark Manson,Interviews,1
2701,The Power of Now,Eckhart Tolle,Non-Fiction,1
2702,A New Earth,Eckhart Tolle,Non-Fiction,1
2703,The Complete Works of Eckhart Tolle,Eckhart Tolle,Non-Fiction,1
2704,Eckhart Tolle: A Biography,Anonymous,Biography,1
2705,The Last Interview and Other Conversations,Eckhart Tolle,Interviews,1
2706,The Alchemist,Paulo Coelho,Fiction,1
2707,The Pilgrimage,Paulo Coelho,Fiction,1
2708,Warrior of the Light,Paulo Coelho,Fiction,1
2709,Eleven Minutes,Paulo Coelho,Fiction,1
2710,Veronika Decides to Die,Paulo Coelho,Fiction,1
2711,The Zahir,Paulo Coelho,Fiction,1
2712,The Devil and Miss Prym,Paulo Coelho,Fiction,1
2713,Brida,Paulo Coelho,Fiction,1
2714,The Witch of Portobello,Paulo Coelho,Fiction,1
2715,The Winner Stands Alone,Paulo Coelho,Fiction,1
2716,Aleph,Paulo Coelho,Fiction,1
2717,Manuscript Found in Accra,Paulo Coelho,Fiction,1
2718,Adultery,Paulo Coelho,Fiction,1
2719,The Spy,Paulo Coelho,Fiction,1
2720,Hippie,Paulo Coelho,Fiction,1
2721,The Complete Works of Paulo Coelho,Paulo Coelho,Fiction,1
2722,Paulo Coelho: A Warrior's Life,Fernando Morais,Biography,1
2723,The Last Interview and Other Conversations,Paulo Coelho,Interviews,1
2724,The Lord of the Rings Trilogy,J.R.R. Tolkien,Fantasy,1
2725,The Complete Harry Potter Collection,J.K. Rowling,Fantasy,1
2726,Game of Thrones: A Song of Ice and Fire,George R.R. Martin,Fantasy,1
2727,The Chronicles of Narnia,C.S. Lewis,Fantasy,1
2728,Dune Chronicles,Frank Herbert,Science Fiction,1
2729,Foundation Series,Isaac Asimov,Science Fiction,1
2730,Discworld Series,Terry Pratchett,Fantasy,1
2731,The Wheel of Time Series,Robert Jordan & Brandon Sanderson,Fantasy,1
2732,The Expanse Series,James S.A. Corey,Science Fiction,1
2733,Hyperion Cantos,Dan Simmons,Science Fiction,1
2734,The Dark Tower Series,Stephen King,Fantasy,1
2735,Mistborn Series,Brandon Sanderson,Fantasy,1
2736,The Stormlight Archive,Brandon Sanderson,Fantasy,1
2737,Earthsea Cycle,Ursula K. Le Guin,Fantasy,1
2738,His Dark Materials,Philip Pullman,Fantasy,1
2739,The Kingkiller Chronicle,Patrick Rothfuss,Fantasy,1
2740,The First Law Trilogy,Joe Abercrombie,Fantasy,1
2741,The Broken Earth Trilogy,N.K. Jemisin,Fantasy,1
2742,Red Rising Saga,Pierce Brown,Science Fiction,1
2743,The Culture Series,Iain M. Banks,Science Fiction,1
2744,The Machineries of Empire,Yoon Ha Lee,Science Fiction,1
2745,The Gentleman Bastard Sequence,Scott Lynch,Fantasy,1
2746,The Inheritance Trilogy,N.K. Jemisin,Fantasy,1
2747,The Malazan Book of the Fallen,Steven Erikson,Fantasy,1
2748,The Black Company,Glen Cook,Fantasy,1
2749,Chronicles of the One,Nora Roberts,Fantasy,1
2750,The Poppy War Trilogy,R.F. Kuang,Fantasy,1
2751,The Locked Tomb Series,Tamsyn Muir,Science Fiction,1
2752,Remembrance of Earth's Past,Liu Cixin,Science Fiction,1
2753,Old Man's War Series,John Scalzi,Science Fiction,1
2754,Ender's Game Series,Orson Scott Card,Science Fiction,1
2755,The Vorkosigan Saga,Lois McMaster Bujold,Science Fiction,1
2756,The Expanse Series,James S.A. Corey,Science Fiction,1
2757,The Dresden Files,Jim Butcher,Urban Fantasy,1
2758,Rivers of London Series,Ben Aaronovitch,Urban Fantasy,1
2759,The Sandman Series,Neil Gaiman,Fantasy,1
2760,The Witcher Series,Andrzej Sapkowski,Fantasy,1
2761,The Vampire Chronicles,Anne Rice,Horror,1
2762,The Dark Tower Series,Stephen King,Dark Fantasy,1
2763,The Farseer Trilogy,Robin Hobb,Fantasy,1
2764,Mistborn Trilogy,Brandon Sanderson,Fantasy,1
2765,The Hitchhiker's Guide to the Galaxy Series,Douglas Adams,Science Fiction Comedy,1
2766,The Earthsea Cycle,Ursula K. Le Guin,Fantasy,1
2767,The Golem and the Jinni,Helene Wecker,Fantasy,1
2768,The Night Circus,Erin Morgenstern,Fantasy,1
2769,Jonathan Strange & Mr Norrell,Susanna Clarke,Historical Fantasy,1
2770,The Magicians Trilogy,Lev Grossman,Fantasy,1
2771,American Gods,Neil Gaiman,Fantasy,1
2772,Neverwhere,Neil Gaiman,Urban Fantasy,1
2773,Good Omens,Neil Gaiman & Terry Pratchett,Fantasy Comedy,1
2774,The Ocean at the End of the Lane,Neil Gaiman,Fantasy,1
2775,Station Eleven,Emily St. John Mandel,Science Fiction,1
2776,The Martian,Andy Weir,Science Fiction,1
2777,Ready Player One,Ernest Cline,Science Fiction,1
2778,Snow Crash,Neal Stephenson,Science Fiction,1
2779,Neuromancer,William Gibson,Science Fiction,1
2780,Do Androids Dream of Electric Sheep?,Philip K. Dick,Science Fiction,1
2781,The Left Hand of Darkness,Ursula K. Le Guin,Science Fiction,1
2782,Hyperion,Dan Simmons,Science Fiction,1
2783,Dune,Frank Herbert,Science Fiction,1
2784,Foundation,Isaac Asimov,Science Fiction,1
2785,The Handmaid's Tale,Margaret Atwood,Dystopian Fiction,1
2786,Brave New World,Aldous Huxley,Dystopian Fiction,1
2787,Nineteen Eighty-Four,George Orwell,Dystopian Fiction,1
2788,Fahrenheit 451,Ray Bradbury,Dystopian Fiction,1
2789,A Clockwork Orange,Anthony Burgess,Dystopian Fiction,1
2790,The Giver,Lois Lowry,Dystopian Fiction,1
2791,Never Let Me Go,Kazuo Ishiguro,Dystopian Fiction,1
2792,The Road,Cormac McCarthy,Post-Apocalyptic Fiction,1
2793,Oryx and Crake,Margaret Atwood,Dystopian Fiction,1
2794,The Stand,Stephen King,Post-Apocalyptic Fiction,1
2795,The Hunger Games Trilogy,Suzanne Collins,Dystopian Fiction,1
2796,Divergent Trilogy,Veronica Roth,Dystopian Fiction,1
2797,The Maze Runner Series,James Dashner,Dystopian Fiction,1
2798,Battle Royale,Koushun Takami,Dystopian Fiction,1
2799,The Power,Naomi Alderman,Dystopian Fiction,1
2800,The Fifth Season,N.K. Jemisin,Post-Apocalyptic Fiction,1
2801,The Children of Men,P.D. James,Dystopian Fiction,1
2802,Parable of the Sower,Octavia E. Butler,Dystopian Fiction,1
2803,The Diamond Age,Neal Stephenson,Science Fiction,1
2804,The Circle,Dave Eggers,Dystopian Fiction,1
2805,Little Brother,Cory Doctorow,Dystopian Fiction,1
2806,Wool,Hugh Howey,Dystopian Fiction,1
2807,Metro 2033,Dmitry Glukhovsky,Post-Apocalyptic Fiction,1
2808,Red Rising,Pierce Brown,Dystopian Fiction,1
2809,Gold Fame Citrus,Claire Vaye Watkins,Cli-Fi,1
2810,The Water Knife,Paolo Bacigalupi,Cli-Fi,1
2811,American War,Omar El Akkad,Dystopian Fiction,1
2812,The Gone World,Tom Sweterlitsch,Science Fiction,1
2813,Severance,Ling Ma,Post-Apocalyptic Fiction,1
2814,The Passage Trilogy,Justin Cronin,Post-Apocalyptic Fiction,1
2815,Station Eleven,Emily St. John Mandel,Post-Apocalyptic Fiction,1
2816,Bird Box,Josh Malerman,Post-Apocalyptic Fiction,1
2817,The Girl with All the Gifts,M.R. Carey,Post-Apocalyptic Fiction,1
2818,Zone One,Colson Whitehead,Post-Apocalyptic Fiction,1
2819,The Book of M,Peng Shepherd,Post-Apocalyptic Fiction,1
2820,The Testaments,Margaret Atwood,Dystopian Fiction,1
2821,Scythe Trilogy,Neal Shusterman,Dystopian Fiction,1
2822,Red Queen Series,Victoria Aveyard,Dystopian Fiction,1
2823,Selection Series,Kiera Cass,Dystopian Fiction,1
2824,Legend Series,Marie Lu,Dystopian Fiction,1
2825,Unwind Dystology,Neal Shusterman,Dystopian Fiction,1
2826,Uglies Series,Scott Westerfeld,Dystopian Fiction,1
2827,The Program Series,Suzanne Young,Dystopian Fiction,1
2828,Matched Trilogy,Ally Condie,Dystopian Fiction,1
2829,The Lunar Chronicles,Marissa Meyer,Science Fiction/Fairy Tale Retelling,1
2830,The Darkest Minds Series,Alexandra Bracken,Dystopian Fiction,1
2831,Delirium Trilogy,Lauren Oliver,Dystopian Fiction,1
2832,Article 5 Series,Kristen Simmons,Dystopian Fiction,1
2833,Shatter Me Series,Tahereh Mafi,Dystopian Fiction,1
2834,Under the Never Sky Trilogy,Veronica Rossi,Dystopian Fiction,1
2835,The 5th Wave Trilogy,Rick Yancey,Post-Apocalyptic Fiction,1
2836,Empty Set,Verónica Gerber Bicecci,Experimental Fiction,1
2837,If on a winter's night a traveler,Italo Calvino,Experimental Fiction,1
2838,House of Leaves,Mark Z. Danielewski,Experimental Fiction,1
2839,Hopscotch,Julio Cortázar,Experimental Fiction,1
2840,Pale Fire,Vladimir Nabokov,Experimental Fiction,1
2841,Infinite Jest,David Foster Wallace,Experimental Fiction,1
2842,Only Revolutions,Mark Z. Danielewski,Experimental Fiction,1
2843,S.,J.J. Abrams & Doug Dorst,Experimental Fiction,1
2844,The Atrocity Exhibition,J.G. Ballard,Experimental Fiction,1
2845,Tristram Shandy,Laurence Sterne,Experimental Fiction,1
2846,Dictionary of the Khazars,Milorad Pavić,Experimental Fiction,1
2847,The Unfortunates,B.S. Johnson,Experimental Fiction,1
2848,The Raw Shark Texts,Steven Hall,Experimental Fiction,1
2849,A Visit from the Goon Squad,Jennifer Egan,Experimental Fiction,1
2850,Cloud Atlas,David Mitchell,Experimental Fiction,1
2851,Finnegans Wake,James Joyce,Experimental Fiction,1
2852,The Sound and the Fury,William Faulkner,Experimental Fiction,1
2853,Building Stories,Chris Ware,Experimental Fiction,1
2854,Invisible Cities,Italo Calvino,Experimental Fiction,1
2855,The Book of Disquiet,Fernando Pessoa,Experimental Fiction,1
2856,The Hearing Trumpet,Leonora Carrington,Experimental Fiction,1
2857,Tlön Uqbar Orbis Tertius,Jorge Luis Borges,Experimental Fiction,1
2858,Naked Lunch,William S. Burroughs,Experimental Fiction,1
2859,The Crying of Lot 49,Thomas Pynchon,Experimental Fiction,1
2860,Gravity's Rainbow,Thomas Pynchon,Experimental Fiction,1
2861,Remainder,Tom McCarthy,Experimental Fiction,1
2862,Woman's World,Graham Rawle,Experimental Fiction,1
2863,The Age of Wire and String,Ben Marcus,Experimental Fiction,1
2864,Wittgenstein's Mistress,David Markson,Experimental Fiction,1
2865,Mulligan Stew,Gilbert Sorrentino,Experimental Fiction,1
2866,The Mezzanine,Nicholson Baker,Experimental Fiction,1
2867,Nadja,André Breton,Experimental Fiction,1
2868,At Swim-Two-Birds,Flann O'Brien,Experimental Fiction,1
2869,The Third Policeman,Flann O'Brien,Experimental Fiction,1
2870,The Garden of Forking Paths,Jorge Luis Borges,Experimental Fiction,1
2871,The Library of Babel,Jorge Luis Borges,Experimental Fiction,1
2872,One Hundred Years of Solitude,Gabriel García Márquez,Magic Realism,1
2873,Love in the Time of Cholera,Gabriel García Márquez,Magic Realism,1
2874,The House of the Spirits,Isabel Allende,Magic Realism,1
2875,Like Water for Chocolate,Laura Esquivel,Magic Realism,1
